word,score,count
새롭다,0.0030329025691930643,15
기본,0.0030171503728634386,23
트윈룸,0.0030090983986303605,23
즐기다,0.0029898040269051916,24
식사,0.0029754976489319704,18
카펫,0.0029621944570572744,22
제외,0.002947894126418219,15
느리다,0.002901607187412407,15
프론트,0.002888435699818487,15
오후,0.0028880955609510896,23
무료,0.0028821202291375633,24
시끄럽다,0.002867715961163921,16
더블,0.002852037179338791,20
갖추다,0.0028276584788114374,21
데스크,0.00282329770195465,15
답답하다,0.0028207044282090974,18
투어,0.0027869774464300235,15
미리,0.0027844757191195653,19
가기,0.0027710212383274023,17
수준,0.0027640191152081012,16
바라다,0.0027611883566224186,18
역시,0.002759994895722091,12
이벤트,0.0027428041437113815,19
편이,0.0027396339855449343,22
자전거,0.0027161690668253457,16
퇴실,0.0027049227029612073,17
바람,0.0026956370123253754,16
시청,0.0026918707648811956,21
커넥팅룸,0.002671005939827398,18
부모님,0.002667559388512342,16
시티,0.00265324886929297,12
나가다,0.0026457274231451665,20
중앙,0.002638806126956834,16
참고,0.00263707054801674,19
번화가,0.0026350677261282977,11
달다,0.0026146538428657396,15
개선,0.002612004848395776,16
라마,0.002604787007900428,18
주말,0.0025950208036936294,16
자리,0.0025707395394067496,16
환기,0.002566044042585129,14
자고,0.002564735545934088,9
여자친구,0.002560981455395344,6
위해,0.002555712541097795,19
길이,0.0025410832015347207,12
조명,0.002523202319575214,17
히터,0.0025083419044413255,16
기대,0.0024972280711673517,17
포함,0.002495434758912315,22
카운터,0.002476674945090831,13
워시,0.002470626114472565,21
인테리어,0.002468784477836497,15
