word,score,count
좋다,0.13945703768613787,62
매우,0.1228452271261179,54
마을,0.10389903310257545,42
숙소,0.09115994572523416,42
친절하다,0.08864014158895486,37
자다,0.08748296243162454,30
주차,0.06614199235370015,24
전주,0.0650748226211307,27
해주다,0.0647313505345461,26
깨끗하다,0.06427124207280359,23
여행,0.06408458430988923,20
위치,0.05524377657207733,13
깔끔하다,0.054128373597145826,14
감사하다,0.04820508437840625,11
루프,0.04689329695259226,11
되어다,0.04495922237737612,11
할인,0.043970489272252125,14
가능하다,0.0435846535823614,14
편안하다,0.04281446824881578,7
커피,0.04126253454741717,11
아이,0.039509062503530076,13
만족하다,0.03765143132834958,5
가깝다,0.03700524029774383,7
편하다,0.036704804851644485,9
구경,0.03625425723339384,8
맛집,0.03603106599140175,7
설명,0.03584974014041095,9
지내다,0.03452850243302706,4
추천,0.03404355397215337,6
좁다,0.03399338674283234,7
생각,0.03319422152543776,7
근처,0.03301605605656625,9
카페,0.03277890552160537,12
이불,0.03253957063831997,7
화장실,0.032474419991174376,10
소리,0.03223339410362415,5
묵다,0.03174905257851767,7
방도,0.03100209851361733,5
편리하다,0.030788869138477008,6
주차장,0.03071089726911202,8
아쉽다,0.03007792423928759,7
시설,0.030012169013946037,6
다음,0.029812086765313467,8
가족,0.029485421186768918,7
거리,0.029281593199314473,6
주인,0.02866274142114064,4
기분,0.028543659431511378,5
숙박,0.027935710928042756,6
가격,0.027913955043920503,6
내외,0.027598344952780088,6
모두,0.02746306627697654,9
방문,0.02723901557273871,8
조용하다,0.026900194169610158,3
엘리베이터,0.026658832218658182,6
따뜻하다,0.026317117053704958,5
정도,0.026246146025199785,5
사용,0.026108406085954758,6
머물다,0.025636525715069105,4
많다,0.025621495862877448,5
직접,0.02555959015776435,5
마음,0.025523304810124037,6
예약,0.025432110972007805,8
신축,0.025378859171636934,7
맞다,0.025185515157781946,4
복층,0.024628125982264246,4
먹다,0.024395326235588183,7
들리다,0.024000978918293517,4
지도,0.02331959348377652,4
욕실,0.023216766217879787,5
불편하다,0.022366253953540034,7
들어가다,0.022340565241653655,5
침대,0.02226308521702951,3
건물,0.02187560245901138,7
크다,0.02144521386099128,6
모든,0.02141577105530234,5
안내,0.021383284519423965,6
청결,0.021110630013472596,4
맛있다,0.02055760018498321,4
보이다,0.020517161635365006,6
찾다,0.020449020090013405,3
괜찮다,0.020344214996293596,4
예쁘다,0.02023915872376235,5
자세하다,0.020045409063112248,3
다소,0.019760690099049828,4
쉬다,0.019236732558610532,5
적당하다,0.018835799105834567,4
번창,0.01876271393738341,4
가기,0.018705139080794637,5
방음,0.01850202461735645,4
늦다,0.01832845820438333,3
접근성,0.018140034347471398,3
창문,0.017932972475467174,4
시끄럽다,0.017605290648645352,4
주변,0.017479017655760994,3
도착,0.017291156096444833,4
다니다,0.017265851043215617,5
주시,0.017083208076179558,3
다시,0.017027097646256654,4
소음,0.016818980070404152,4
덕분,0.01664806974164494,4
이후,0.016323340580723728,4
이동,0.016118670871704995,3
편의점,0.015686454684697898,4
관광지,0.015161417216675278,3
침구,0.015059649254420545,4
분위기,0.014974119347958247,3
게스트하우스,0.014952440075346927,3
만족스럽다,0.014905732538665336,4
가장,0.014765099148324731,4
도보,0.014458524613424225,4
걱정,0.014147864267203346,3
수건,0.01405700805028246,4
친구,0.013877486233711486,4
방과,0.013279829534916701,3
전혀,0.013263040303776683,3
후기,0.013246744326486402,3
가면,0.013094676570794325,3
별도,0.012977231002637169,3
정가,0.012571918600535453,3
만들다,0.012443188396026997,3
추억,0.012443188396026997,3
처음,0.012309845161014455,3
최고,0.012012444841056718,3
관광,0.011711539554593916,3
참고,0.01162054486873944,3
명소,0.01161132892572636,3
냄새,0.011560220788265812,3
야경,0.011432052315766269,3
공간,0.011072306396622746,3
저녁,0.01094883628219782,3
