word,score,count
좋다,0.1330260098496277,420
마을,0.07427768094991423,191
매우,0.07270311162876492,138
전주,0.06401299309044974,146
호텔,0.05459211229067432,150
위치,0.04872325014629609,91
자다,0.04638999187306567,91
숙소,0.0439293126163179,76
여행,0.040103485299426644,77
방문,0.03935562137194277,83
객실,0.03931467200029825,76
친절하다,0.0391963279646719,83
조식,0.03743201487862884,74
깨끗하다,0.037191658562626274,61
깔끔하다,0.03713808447781439,51
시설,0.03643819791312062,66
다음,0.03620841461300918,67
옥뷰,0.035627390195621986,47
수영장,0.035375356785696414,73
직원,0.035237828021167726,69
편리하다,0.029761774108401425,47
다시,0.029737183161202087,43
되어다,0.029048988070472063,61
최고,0.028110684428035024,34
넓다,0.02767527803904818,35
아이,0.027241204629305522,42
가깝다,0.02562403349245272,35
모두,0.025280496588481506,37
추천,0.02375819298321037,31
주차,0.022816304384719804,48
편안하다,0.021659931108946318,25
많다,0.021658065036020278,40
만족하다,0.02123118689974351,29
가족,0.02115120372560075,28
만족스럽다,0.019748915628559467,26
예약,0.01973576753681933,36
접근성,0.019711700201666144,23
아쉽다,0.019017954773603275,30
시간,0.01895541439039033,37
정도,0.018457606997319857,36
맛있다,0.018236081472090843,27
편하다,0.017352667454508208,29
컨디션,0.016415807906599494,23
괜찮다,0.01610844705473438,28
조용하다,0.016089312518212377,15
체크,0.01603787275195627,36
침대,0.0160004249956057,27
가격,0.015621413626774059,29
놀다,0.015372491697256538,20
청결하다,0.015221064222706061,13
먹다,0.015220589133614378,29
상태,0.014873824734500198,27
생각,0.01450619783562086,29
다만,0.014426236452441673,23
소리,0.014421115827645674,26
아침,0.014227755719580158,21
가장,0.014054357752519855,25
침구,0.014050403840383849,22
주차장,0.014003856888740432,25
크다,0.01370699734081809,26
로비,0.013630427084526496,23
가능하다,0.013598428515835844,26
불편하다,0.013500945257029707,21
방음,0.013234691126158143,20
연결,0.012915959607139338,16
보이다,0.012886110931422877,22
예정,0.012164059204557603,12
청결,0.012150417616833307,17
사람,0.012100658921000849,22
해주다,0.01198712171624772,20
근처,0.011940380244364567,18
전반,0.01177280941492452,16
방도,0.011400167293242048,9
들리다,0.01133190533389363,16
아름답다,0.011141440059713945,12
맛집,0.010850307990097712,12
관광,0.010754005996114601,12
욕실,0.010723844007435987,15
산책,0.010574793582275914,17
처음,0.010543297707120333,20
묵다,0.01051752944433709,14
체크아웃,0.010481719692904264,21
멋지다,0.010460866119639306,6
구경,0.01039985588276917,12
보내다,0.010367941979671825,9
가성,0.01027135845164163,15
다른,0.010220131890428379,16
가면,0.0101065015645932,10
카페,0.009920281401886923,17
마음,0.009911438058369823,13
아주,0.009841401786489219,15
주변,0.009761334596734913,14
감사하다,0.009719448647317771,12
청소,0.00966288874146458,18
숙박,0.009643712346143007,8
선택,0.009642048516473947,15
의사,0.009550665495640159,14
공간,0.009530299040418196,10
쾌적하다,0.00950738852489558,11
서비스,0.009379869100946254,18
좋아하다,0.009363199417871646,7
갈다,0.009343091282211734,11
쉬다,0.009105943535904095,14
도보,0.009085437342606527,13
시티,0.009077794671894325,13
내부,0.009026777331155995,10
지내다,0.008964984628848522,9
