word,score,count
좋다,0.11498157543967062,112
자다,0.0720463142329712,51
조식,0.06667959600856307,45
매우,0.061425335474336096,47
시설,0.051788601008715004,33
친절하다,0.05152649192917293,39
오래되다,0.05096201005937698,41
위치,0.04547767981863975,36
쉬다,0.04540135682666591,17
되어다,0.044232391779684695,41
호텔,0.04243819948219568,42
직원,0.040616538132002965,28
깨끗하다,0.03713400532834911,25
가격,0.033218105936757836,21
객실,0.03241674187546489,21
하룻밤,0.03044231085869412,8
전주,0.029826791734268082,31
괜찮다,0.029213730242483603,14
따뜻하다,0.02909023812091643,12
깔끔하다,0.028279187992437862,18
방문,0.027929385256917922,18
숙소,0.02754354558420556,24
마을,0.02684948272058083,23
생각,0.02660529651438147,17
상태,0.02586625919532044,14
제공,0.02519742121173938,13
주차장,0.025048973842195718,22
편안하다,0.02461653458142694,10
냄새,0.023997419780490623,15
먹다,0.023700691654978394,12
침대,0.023082790973473367,16
최고,0.02279998949791736,9
시내,0.02277521646410927,15
난방,0.022036838829024213,10
하루,0.021982639134204028,8
서비스,0.02175563334994742,12
저렴하다,0.020425981367369225,9
노후,0.02004888172330883,11
만족스럽다,0.018711202583463246,10
편리하다,0.018563096230421773,11
청결,0.018155459440591205,8
정도,0.018126887483202472,13
화장실,0.01767423921123618,12
접근성,0.017515067025818874,10
로비,0.017493715298457134,17
느낌,0.017088756556231762,13
대비,0.016776774935918705,9
나쁘다,0.016542986337833066,6
중심,0.016470971533986686,6
불편하다,0.016304564896395004,11
주차,0.01605961658496316,12
번화가,0.015770937658452996,7
가성,0.015414311047084161,8
깊다,0.015357019556444758,10
여행,0.015091016055304208,12
욕조,0.015076116624883014,12
낡다,0.014830839963476485,7
건물,0.014829214088943495,8
거리,0.014797748119227409,8
맛있다,0.014554829347655576,8
다만,0.01372594248280236,7
예약,0.013708291021081715,15
역사,0.013620050708005618,11
추천,0.0135934169196769,8
숙박,0.013198105670434671,10
들어가다,0.013126376577565461,11
관리,0.012821104353294258,9
모텔,0.012774981077817731,10
가깝다,0.012653456206553964,9
모두,0.012532973845074472,7
조용하다,0.012414367091775139,5
많다,0.012158824073996181,9
나오다,0.012116436287484718,9
느끼다,0.012103304060793095,8
인테리어,0.011926807283965094,7
필요하다,0.01190661605520807,7
도보,0.011853801299079942,7
놀라다,0.011749145630832514,7
침구,0.011534777862562337,6
청소,0.01145806327747797,6
프론트,0.011433342683098603,7
소리,0.011372670674664222,7
주변,0.011280675834827902,7
