id,name,nickname,review_content,rating,write_date
y_180_001,넘버25호텔 전주산정점,따뜻한콘브레드,가족과 함께 이용했어요. 저희 동선에 맞는 호텔을 찾다가 발견!!! 후기믿고 선택!!! 저희는 vip룸!! 직접 가보니. 사진보다 후기보다 더 만족했습니다. 아이들도 남편도 너무 맘에 들어했어요! 일단 사진과 똑같이 예뻤구요^^ 객실이 엄청 청결했어요!!!! 너무 깨끗 ㅠㅠ 티비도 두대..화장실도 둘!!!! 사진보고 욕조없다고 생각했는데 제가 잘못 본건가요??? 사진엔 욕조 없었는데!! 커다란 욕조가 뙇!!! 화장실 청결은 말할것도 없구요. 침대도 푹신하고 방은 따뜻했어요! 따뜻을 넘어선 뜨끈^^ 사장님..난방비 아끼셔요~~ 덜 따뜻해도 될것 같아요♡ 안원수대로 냉장고에 물도 있었구요. 로비에서 먹고 싶은 음료 챙겨도 되구요. 최고최고~ 앗! 근데 노래방 기계는... 가사가 어디서 나오나요? 제가 몰라서..... 그래도 가사 안나왔어도 아이들과 대여섯곡 신나게 불렀어요^^ 저녁에 고깃집 다녀왔는데 스타일러로 코트 냄새도 제거! 남편은 넷플릭스로 집에서 보던 프로 이어 보기^^ 남편이 전주에 오면 꼭 여기서만 오겠다고 하네요! 아이들도요. 다음에도 꼭 여기로 오겠습니다! 잘쉬고 갑니다♥︎♥︎♥︎,5,1년 전
y_180_002,넘버25호텔 전주산정점,달짜의봄,"우선 숙소 주변에 맛집들이 많아서 먹을데가 많습니다 전반적으로 깨끗하고 좋았구요~~ 직원분들도 계셨는데 친절하신편이었오요 원하는 요청사항들 있을 때 바로바로 처리해주시고 그런 점들도 굉장히 좋았습니다!!ㅎㅎ 다른 곳들에 비해 여기어때 어플에서 검색했을 때 가격도 제일 합리적인 편이고 저렴했어서 가격적인 면에 있어서도 만족도가 좋았어요 ㅎㅎ!! 숙소 전체적으로 깨끗했고요~ 숙소 안에 있는 시설들도 이용할 수 있는데, 일단은 넷플릭스나 디즈니 같은 오티티 서비스 그냥 이용할 수 있게 되어있었고 좋았어요ㅛ!!",3,6개월 전
y_180_003,넘버25호텔 전주산정점,hoya79,숙소가 청결하고 인포에 계시는 분들이 친절하셔서 좋았습니다,4,3일 전
y_180_004,넘버25호텔 전주산정점,부산부산부산부산,아이가 친구와 여행간다고 예약해달라고하여 예약했습니다.pc 두대가 특이했는데 요즘 학생들 트렌드인듯 합니다. 트윈으로 예약해야하는데 실수로 원베드 했는데 룸이 깨끗해서 변경 안해도 된다하여 그냥 사용하였습니다. 컴퓨터 사양도 좀고 아주 깨끗하고 헤드셋도 깨끗해 아이랑 친구가 아주 만족하였습니다. 에어드레서가 있어 겉옷 탈취도할 수 있어 더 좋았다고 합니다. 웬만한 호텔보다 깨끗하고 방도 넓어 전주를 여행하고 쉬는 시간까지 즐거워 여행이 더 만족스러웠다고 합니다..다음 전주여행에도 친구와 더 넓은 방 예약해서 여러명 오기로 하였다네요.,5,1개월 전
y_180_005,넘버25호텔 전주산정점,좋은호텔콜렉터,"It was a second time to come this hotel. I was able to find a comfortable accommodation in the room. I will allow all the staffs to greet me and check out quickly. The location is very convenient for visiting nearby places or tourist attractions. I had a good experience with my friend. The noise can be removed quietly so that it is visible, and the public space is also managed neatly. In addition to providing amenities and basic items, they are well stored and can be moved comfortably, and all the advantageous facilities are managed and the condition has improved. Satisfied satisfaction",5,1개월 전
y_180_006,넘버25호텔 전주산정점,무비K,"전주 출장시 자주이용할것 같습니다. 방문시 사장님 친절하시고요 카운터에 커피, 물, 음료등등 준비되어있어 편리합니다. 객실은 깔끔하고 침대,욕실 깨끗하네요 냉장고에 물하고 음료도 충분하고 다음에 또 방문할것같습니다.",5,1년 전
y_180_007,넘버25호텔 전주산정점,싹튼감자,"출장 온건데 숙소가 너무 좋아서 엄청 좋았습니다! 건물 주차장이 작은 편이 아닌데도 차가 계속 만차였는데, 바로 앞에 넓은 주차공간이 있어서 엄청 편했어요! 평일인데도 밤늦게는 두 공간 다 만차더라구요.. 노래방은 음악이 작고 에코가 없지만 방에서 놀기 딱 좋았고, 주변 방 노래소리가 다 들려서 쪼끔 민망했습니다 ㅋㅋㅋ 건조기, 세탁기도 구비되어 있고 만화책도 있어 출장으로 아주 좋은 숙소 같아요! 무엇보다 그냥 방도 크고 티비도 크고 욕실이 두개인 게 너무 신기했습니다. 아주 만족스러운 숙소입니다.",5,8개월 전
y_180_008,넘버25호텔 전주산정점,눈태동깔,"정말 친절하셨지만 담배냄새가 좀 심했고, 노래방 음향 시설이 별로였네요.",3,6개월 전
y_180_009,넘버25호텔 전주산정점,허니75,무료 업그레이드 해서 이용했어요. 방 깨끗하고 각종 일회용품이 세세한 것까지 신경쓰신 느낌 이예요. 무료 스낵바에 컵라면까지 가격대비 대만족이네요. 감사합니다 ~,4,7개월 전
y_180_010,넘버25호텔 전주산정점,쌍토리니,깨끗하고 방좋아요 편히잘쉬었어요,5,1개월 전
