id,name,nickname,review_content,rating,write_date
y_6_011,전주 MH HOTEL 객리단길점,무삿,숙소 컨디션이 좋은 방도 있는데 습한 방도 있긴 하네요 그래도 편안하게 이용하고 고객응대 잘해주셔서 감사했습니다,5,20일 전
y_6_012,전주 MH HOTEL 객리단길점,우주센터건빵,"체크인 시간보다 일찍 도착했는데 미리 주차할 수 있도록 양해해주셔서 너무 감사했습니다! 숙소는 전체적으로 너무 컨디션이 좋았어요ㅠㅠ완전 감격! 그리고 룸 업그레이드도 서비스로 해주셔서 나중에 전주 놀러올 일이 생기면 무조건 이 호텔로 잡으려고 맘 속에 새겼어요ㅎㅎ 객리단길에 위치해서 술집, 맛집, 카페, 소품샵 다니기도 용이하고 아무쪼록 최고였어요!",5,1년 전
y_6_013,전주 MH HOTEL 객리단길점,에에에엥0,"위치: 객리단길 끝 천변 쪽(한옥마을 도보 10분 내외) 여기는 신관, 별관 두 군데로 분리되어 있어요. 저는 별관으로 예약해서 갔는데 신관 건물에 프론트가 있습니당 확실히 객실 내부는 신축같이 깔끔하지만 복도가..ㅜ 넘 오래된 모텔 느낌이긴 해요ㅠㅜ 그치만 신관 별관 가격 차이를 퀄리티 대비 항상 크게 두셔서...내부는 괜찮으니 그냥 별관 갑니다ㅠ 객실은 깔끔하고 넓어서 좋아요!! 뭔가 따뜻한 분위기의 밝은 우드톤 느낌의 객실이에요! 위치도 좋아서 걸어오시는 분들도 편하실 거 같아요",4,6개월 전
y_6_014,전주 MH HOTEL 객리단길점,모던하,출장갔다가 자게되었습니다. 전 방문시엔 신관으로 잡아서 잤는데 이번엔 방이 없어 별관을 이용하게 되었습니다 우선 조금 오래 되었습니다 그리고 좀 추웠습니다 바닥도 너무 차가윘구요.. 다행인지 히터가 있어서 살았습니다.. 그리고 침대에 전기장판도 있어서 살았구요.. 위치도 좋고 이용하기도 좋고 가격도 좋습니다! 하지만 여기를 이용하시려면 신관을 이용하세요~ 별관보다 좀 더 비싸지만 비싼 값을 합니다~ 그래도 저렴한 가격에 이용하시려면 별관도 괜찮긴합니다~다만 겨울은 피하시구요~,4,4개월 전
y_6_015,전주 MH HOTEL 객리단길점,카이로누나,가끔 들리는 깔끔한 숙소 입니다. 입실 및 퇴실시간 아주 만족스럽고 방상태도 관리가 잘되어있슺니다 매트리스가 좋아요. 외각지역이라 소음공해 역시 적어서 잠자기 편리합니다 하지만 고요한밤에도 주변 소리나 티비음량이 들리는 경우가 없어 숙면을 취하기 좋습니다. 근처에 편의시설들이 많아서 숙박하기 좋아요. 화장실 수압은 강하고 따뜻한물 아주 잘나옵니다. 아직 여름철대비 에어컨 정비는 잘되어서 시원하고 좋습니다. 생수가 넉넉히 있어서 추가로 챙길 필요는 없습니다. 다음에도 방문할만합니다..,5,9개월 전
y_6_016,전주 MH HOTEL 객리단길점,눈새,"숙소 사진은 업그레이드 시켜주셔서 그 주변 장소로 올려요. 체크인 하러 갔는데 청소가 좀 오래걸려 마무리가 안되는 바람에 업그레이드를 해주셨습니다! 입실한 방은 예약한 별관과 같은 건물이었고 내부는 깔끔했고 욕조와 마사지 의자, 의류 스타일러가 있어서 잘 사용했어요! 에메니티는 따로 없어서 칫솔이 필요하시면 프론트에서 1000원에 꾸러미로 구매 가능합니다! 리모델링을 했지만 벽지 교체가 원활하지 않았던건지 방수공사에 문제가 조금 있었던건지 욕실 바깥쪽 벽지에 곰팡이 자국이 좀 있었어요! 그래도 침대와 가깝지는 않아서 신경이 많이 쓰이진 않았습니다.",4,5개월 전
y_6_017,전주 MH HOTEL 객리단길점,ihbs22,가격대비 숙소 컨디션 양호합니다.,5,2일 전
y_6_018,전주 MH HOTEL 객리단길점,백하나백목련,별관에서 묵었는데 별관도 외관만 좀 낡았지 안에는 리모델링이 되어있어요 안마의자랑 스타일러랑 유용하게 잘 쓰고 편안하게 있다가가요~!!,4,2개월 전
y_6_019,전주 MH HOTEL 객리단길점,깔끔하고밝은산,전주 여행을 하게 돼서 숙소를 찾던 중 이곳을 오게 되었다. 별관이랑 신관이 있었는데 난 신관에 머물렀고 깔끔하고 잘 정돈된 침실과 화장실이 마음이 들었다.,5,1년 전
y_6_020,전주 MH HOTEL 객리단길점,즐겁고진솔된망토,"이 숙소는 전체적으로 높은 수준의 만족도를 제공합니다. 우선, 우수한 위치에 위치하여 주변의 주요 관광지나 레스토랑에 쉽게 접근할 수 있습니다. 객실은 깨끗하게 정리되어 있고, 특히 침대는 편안해서 휴식을 취하기에 최적입니다. 직원들은 친절하고 프로페셔널하며, 어떤 요청에도 신속하고 효과적으로 대응해줍니다. 또한, 시설은 잘 유지되어 있으며, 무료 와이파이 서비스가 제공되어 편리합니다. 종합적으로 이 숙소는 훌륭한 가치를 제공하여 다음 여행 시 고려할 만합니다.",5,5개월 전
y_6_021,전주 MH HOTEL 객리단길점,류러너,별관이라서 기대하지 않고 들어가 층에 들어선 순간부터 맘에 들었습니다.강렬한 빨간색 문들과 깨끗한 복도.문열고 들어선 순간 깨끗한 방.환환 실내.그날 입은 옷 정리할 수 있는 스타일러. 깨끗한 화장실과 온수.. 무엇보다도 일회용품 난발하지 않아서 좋았습니다. 다음에 본관에 투숙해복느 싶어요,5,3개월 전
y_6_022,전주 MH HOTEL 객리단길점,bryan0904,"그동안 전주 출장시 대체로 일하는 곳과 가까운 전주관광호텔에 묵었으나, 다른 곳에서 숙박코자 알아보던 중 MH 호텔 객리단길점에서 숙박을 했는데, 걱정했던 것과 달리 담배냄새도 거의 없었고, 실내도 깨끗한 편이었습니다. 그리고 스타일러도 옷장(?) 옆에 있어 필요한 경우 옷을 처리할 수 있어 좋았습니다. 다만 치솔등 세면도구를 무상 제공하지 않고, 1,000원에 구매를 하게 되어 있어 사전 준비룰 하지 않을 경우 예상치 못한 지출을 해야하는 상황이 발생할 수도 있습니다.",3,3개월 전
y_6_023,전주 MH HOTEL 객리단길점,스룜,저희는 별관에서 숙박했는데 외관이랑 복도는 오래된 티가 많이 나지만 내부는 리모델링해서 그런지 깔끔하고 좋았어요! 물도 세 개 제공이고 고데기도 빌려주셔용. 양치도구는 따로 챙겨가셔야 합니다! 숙소 위치가 객리단길에서 놀 때 정말 좋아요! 바로 앞에 오뎅바도 있어서 출출하면 나가서 먹을 수도 있고 좋습니당 신관이 훨씬 깨끗하고 좋아보여용! 별관은 내부는 괜찮았지만 오래된 건물이라 방 들어갔을 때 살짝 쿱쿱한? 느낌은 없을 수가 없는 것 같아요! 그래도 가성비 생각하면 무난합니당 객사 쪽에서 놀고 싶으신 분들께 추천드려요,4,11개월 전
y_6_024,전주 MH HOTEL 객리단길점,댕댕이93,객실은 늘 최고. 가격이 좀 비싸지만 객사주변으로는 자동차로 올때 가장 좋은 곳,5,2개월 전
y_6_025,전주 MH HOTEL 객리단길점,말티즈가제일귀여워,전에 중화산동점은 샹긴지 얼마 안된 것 같았어요! 그래서 이용 후 객실이 넘 깔끔하고 좋았던 기억이 있어서 이번엔 객리단길 예약했는데 여기는 별관이라 지은지 좀 되어서 그런지 노후된 게 느껴집니다 느낌이 많이 달라요ㅜㅜ 그래도 객실 깨끗한편이고 아주 깜깜해서 잠 푹 잤어요! 화장실 문이 좀 신기하게 베란다 문처럼 옆으로 미닫이 문이고 베란다 문처럼 잠궈요🤣 그리고 저희가 사용했던 화장실은 샤워할 때 물이 잘 안빠져서 조금 불편했습니다 그리고 시내와 가까이에 있어 접근성이 좋아요,5,3개월 전
y_6_026,전주 MH HOTEL 객리단길점,즐겁고편한밴쿠버공항,깔끔하고 있을거 다있고 조용하고 좋았음,4,1개월 전
y_6_027,전주 MH HOTEL 객리단길점,의욕적이고총명한운동,좋았어요 ~~다음에 또 방문 할거같아요!,5,11개월 전
y_6_028,전주 MH HOTEL 객리단길점,나긋나긋한바늘,아주 깔끔하고 좋았어요,4,1개월 전
y_6_029,전주 MH HOTEL 객리단길점,뀨아줘요,깨끗하고 편했습니다 침대도 따뜻하고 서비스도 친절했어요 완전추천합니다!!,5,1개월 전
y_6_030,전주 MH HOTEL 객리단길점,엑스투스,"그다지. 추천안함 가격대비 안좋음. 세면도구 1,000원 이건 뮈지? 그냥 일반 100.000원이상가격 이해안감,",3,2개월 전
y_6_031,전주 MH HOTEL 객리단길점,어쩌고저쩌고2,전주 처음 여행가서 별관으로 예약했는데 숙소도 업그레이드도 해주고 먹자골목이랑도 엄청가까운거리고 퇴실시간도 늦어서 너무좋았어요!!!! 시설도 깨끗하고 친절하고 다음에 또 방문할거같아요!,5,8개월 전
y_6_032,전주 MH HOTEL 객리단길점,극명한참깨,"업그레이드 해주셔서 신관 이용했습니다! 시설 너무 깔끔하고 방음 잘 되는 것 같았습니다! 깔끔+포근해서 꿀잠 잤어요~,, 다음에도 또 방문하려구요!",5,6개월 전
y_6_033,전주 MH HOTEL 객리단길점,90잠만보,별관이용했습니다 . 어메니티는 별도 구매 해야 하구요 충전기는 카운터에 말하면 빌려 주세요 ! 방안에 들어갔을 때 쿰쿰한냄새가 나서 환기를 좀 오래 시켰네요..,3,3개월 전
y_6_034,전주 MH HOTEL 객리단길점,물리쳐물치,사장님 친절하시고 객실도 깨끗해서 좋았어요,4,8개월 전
y_6_035,전주 MH HOTEL 객리단길점,예르찌,음 가격이 너무 좋아서 이용했어요 인테리어나 시설은 너무 노후돠었더라고요 하룻밤 자는데 문제는 없었어요 ㅎㅎ,3,1개월 전
y_6_036,전주 MH HOTEL 객리단길점,10855728,확실히 새건물같은 인테리어가 깔끔해서 좋았어요. 모텔은 깔끔하고 먼지없는게 쵝오인듯. 화장실도 깔끔하고 다 좋았습니다. 저는 음식물 가져갈때면 항상 봉지에 담아서 깨끟이 치워드리고 나옵니다. 그래야 다음에 갈때도 맘이 편해요,4,1년 전
y_6_037,전주 MH HOTEL 객리단길점,등대전망대마우스,"숙소 위치가 너무 좋았고, 체크인 당일은 짐보관도 가능하다고 하시니 참고하세요~",5,4개월 전
y_6_038,전주 MH HOTEL 객리단길점,재미있고희망찬모로코,"방 컬러가 화사해서 좋았고, 쾌적했어요. 리버뷰(?)로 업글해주셨는데 큰 창이 있어 답답함이 덜했네요. 샴푸,린스,바디워시 외에 어메니티는 구매해야하고, 프론트에서 고데기&충전기 대여가능해요 :) 스타일러가 있어서 너무 좋았는데 내부가 조금 덜 청결해서 사용은 안했습니다. 전반적으로 잘 묵다 갑니다 !",3,3개월 전
y_6_039,전주 MH HOTEL 객리단길점,실미도위협,깨끗하고 좋았어요! 스타일러 있어서 편해요!,5,11개월 전
y_6_040,전주 MH HOTEL 객리단길점,에뛰드,"일단 숙소가 객사 근처여서 맛집도 많이 있고 홈플러스도 그닥 멀지 않았어요!! ~~~~~ 그리고 숙소에서 얼음도 있고,,,, 요청사항도 잘 들어주셔서 감사했습니다!!!!! 별관은 살짝 낙후된 느낌은 있지만 잠은 편하게ㅔㅔ 자고가기 좋은 모텔의 느낌이었어요~~~~~ 다음에 전주 놀러가면 또 방문할거 같습니다 사진은 숙소 근처의 맛집입니다 금암면옥이었나요 아무튼 근처에 다가양조장도 유명하구 놀러오시면 다들 방문해보시면 좋을 것 같네요~~~~~!!!!",5,1년 전
y_6_041,전주 MH HOTEL 객리단길점,또*****,객실상태가 매우 청결하고 이용에 불편이 없어 다시 찾고 싶어집니다.,5,6개월 전
y_6_042,전주 MH HOTEL 객리단길점,안면도버드나무,재이용한 숙소에요. 위치가 너무 좋고 주차장도 넉넉해서 좋았어요,5,7개월 전
y_6_043,전주 MH HOTEL 객리단길점,식물학습장군사경찰,깔끔하구 아주아주 좋아용,5,1년 전
y_6_044,전주 MH HOTEL 객리단길점,꺼냥,별관이랑 본관이있었는데요 사장님 엄청 친절하셨구요 방키 받으려는데 키가 없으셨는지 저희가 기다리니까 급하게 룸 업그레이드 해주셨네요 너무 감사 했습니다 다음에 또 전주 여행 간다면 재방문 이용하겠습니다 사장님 늘 번창 하세요~^^,4,4개월 전
y_6_045,전주 MH HOTEL 객리단길점,동동싯,숙소 내부는 침대도 좋구요 전반적으로 마음에 들었습니다. 화장실은 완전 리모델링을 했으면 합니다,4,7개월 전
y_6_046,전주 MH HOTEL 객리단길점,다니선생,"화장실: 변기커버에 타인의 소변이 튀어있었던것은 꽤 아쉬웠습니다. 분명 금연구역이라고 했는데 수건에서 담배냄새도 베어 있었던... 룸: 안마의자나 공기 청정기 너무 좋았습니다만 스타일러는 관리가 안되었는지 습하고 냄새가 쿰쿰하더라고요. 전반적으로 그 외에 수압, 물온도, 방온도, 청결 부분은 만족했습니다. 하룻밤 묵기에 나쁘진 않아요.",3,1년 전
y_6_047,전주 MH HOTEL 객리단길점,tns4581,좋은점 먼저 말씀드릴께요♡ 1.주차장이 넒고 주차공간이 넓어서 좋았어요 2.주변에 술집 맛집이 많아요 😁3.몃시간 전에는~주차를 할수있는공간이 😀 좋아요 4.안마의자가있어서 좋았어용 개선해야할점~ 벽지가 좀 지저분했어요ㅠㅠ 그거 빼고는 대체적으로 괜찮은거같아요 좀 가격대가 비싼거같아서요 그레도 잘쉬다 갑니다♡,5,6개월 전
y_6_048,전주 MH HOTEL 객리단길점,초특가야야야야야야놀자,완전 좋아여 깔끔하고 있을 거 다 있어서 잘 이용하고 가여‘ㅜ 완전 좋아여 깔끔하고 있을 거 다 있어서 잘 이용하고 가여‘ㅜ 완전 좋아여 깔끔하고 있을 거 다 있어서 잘 이용하고 가여‘ㅜ 완전 좋아여 깔끔하고 있을 거 다 있어서 잘 이용하고 가여‘ㅜ 완전 좋아여 깔끔하고 있을 거 다 있어서 잘 이용하고 가여‘ㅜ 완전 좋아여 깔끔하고 있을 거 다 있어서 잘 이용하고 가여‘ㅜ 완전 좋아여 깔끔하고 있을 거 다 있어서 잘 이용하고 가여‘ㅜ 완전 좋아여 깔끔하고 있을 거 다 있어서 잘 이용하고 가여‘ㅜㅎ,5,3개월 전
y_6_049,전주 MH HOTEL 객리단길점,또*****,깨끗하고 쾌적해서 다시 이용하고 싶어요,4,6개월 전
y_6_050,전주 MH HOTEL 객리단길점,비즈큐,좋습니다 화이트톤 인테리어 담배냄새 없어요,3,11개월 전
y_6_051,전주 MH HOTEL 객리단길점,석빙고홈피,깔끔하고 친절하시네요,5,4개월 전
y_6_052,전주 MH HOTEL 객리단길점,채솔파파,푹쉬고잘쉬다갑니다^^,4,1년 전
y_6_053,전주 MH HOTEL 객리단길점,7139929,"숙소 주차도 잘되고 객리단길과 가까워서 도보로 다니기좋고, 한옥마을도 멀리있지 않아서 좋아요 그리고 한옥마을 가는 길에 야시장도 있어서 금토 저녁 야시장도 다녀오기 좋아요",4,11개월 전
y_6_054,전주 MH HOTEL 객리단길점,벨기에백리향,전주 객리단길 올 일이 있을때 너무 편할것 같구요 친절하게 안내해주셔서 좋았습니다 :),4,5개월 전
y_6_055,전주 MH HOTEL 객리단길점,밧닷갓,"너무 좋았어요. 2박 했는데 주변에 먹을것도 많고, 전주 한옥마을까지 걸어다녔는데 좋았어요. 방도 따뜻하고 주차 자리도 많아서 다음에 또 오고 싶어요.",5,6개월 전
y_6_056,전주 MH HOTEL 객리단길점,일없는드루이드,카운터 안내 친절하게 도움 받았고 객실내부도 쾌적했습니다 다음에 여행 올때도 재방문하고 싶어요,4,11개월 전
y_6_057,전주 MH HOTEL 객리단길점,이눔짱,넓은 실내 공간으로 편한 출장 이었습니다.,4,8개월 전
y_6_058,전주 MH HOTEL 객리단길점,용마폭포공원혁명군,시설이 좋고 깨끗해요.,5,8개월 전
y_6_059,전주 MH HOTEL 객리단길점,골드머스크,편안하고 좋았습니다.,5,6개월 전
y_6_060,전주 MH HOTEL 객리단길점,수효기,위치도 좋고 숙소도 깔끔했어요 주차도 편했어요,5,5개월 전
y_6_061,전주 MH HOTEL 객리단길점,여여연몬,정말 깔끔하고 청결했어요 다음에 오면 다시 올거에요!,5,6개월 전
y_6_062,전주 MH HOTEL 객리단길점,전주한옥마을활강,충전기도 주셔서 넘 좋았어용,4,6개월 전
y_6_063,전주 MH HOTEL 객리단길점,야나두k,다음에 또올게요 깔끔해요 수압 너무강하더라구요,5,8개월 전
y_6_064,전주 MH HOTEL 객리단길점,ihbs22,화장실이 조금 작은듯하네요,4,5개월 전
y_6_065,전주 MH HOTEL 객리단길점,어지간한애완동물,깨끗하게 잘 잤어요 굿입니다,5,10개월 전
y_6_066,전주 MH HOTEL 객리단길점,수해니백설기,청결하고 좋았습니다.,5,6개월 전
y_6_067,전주 MH HOTEL 객리단길점,주도적이고온화한공기,시설 좋고 깨끗해요!!,5,6개월 전
y_6_068,전주 MH HOTEL 객리단길점,채솔파파,전주출장때마다 항상 묵는 숙소입니다 신관 별관이 따로 있는데 별관은 좀 노후되었으나 나름 관리를 잘하고있는듯 룸컨디션 좋네요 화장실도 깔끔해서 이용하는데 불편함이 없었구요 주변에 편의점 식당들이 많아서 편리하구요 다음에도 또 이용하겠습니다,4,1년 전
y_6_069,전주 MH HOTEL 객리단길점,강렬하고긍정적인초록,번화가 근처라소 조아요 안마의자도 있고 에어드레서도 있어요,4,4개월 전
y_6_070,전주 MH HOTEL 객리단길점,코코몽s,깨끗하고 조아용 또갈거같아용,5,6개월 전
y_6_071,전주 MH HOTEL 객리단길점,다분한새우튀김,여러번 왔는데 항상 좋아요!!,5,8개월 전
y_6_072,전주 MH HOTEL 객리단길점,8491841,전반적으로 깔금하고 무난합니다,5,10개월 전
y_6_073,전주 MH HOTEL 객리단길점,강렬하고희망찬산토끼,제가 다른 지역에서 출장 후에 12시 넘어서 전주에 남자친구하고 도착했는데 직원분이 연락도 주시고 친절하셔서 이런 점은 좋았습니다. 근데 ㅠ.. 별관으로 예약하긴 했지만 제가 머무른 방 컨디션은 솔직히 최악이었어요… 화장실 문도 제대로 안 닫히고 방음 거의 안되는 수준이고.. 바닥에 뭐 자꾸 밟히고 솔직히 여기저기 알아보고 여기 후기가 좋아서 예약한건데 정말 화날 정도였습니다. 그리고 방 들어오자마자 왼쪽 편 벽지 밑에 부분에 곰팡이들까지…. 담배냄새 안난다하는데 들어오자마자 담배냄새도 넘 심각했고요. 에어컨도 작동은 잘 되지만 안에는 다 부숴져있고.. 맘 같아선 바로 퇴실하고 싶었지만 넘 지치고 힘들었어서 그냥 머물렀습니다. 방 컨디션은 정말 안 좋았는데 침대는 좋았습니다.,2,11개월 전
y_6_074,전주 MH HOTEL 객리단길점,스마일빼꼼,따뜻한 통창에 넓고 깨끗하고 좋았습니다,5,6개월 전
y_6_075,전주 MH HOTEL 객리단길점,KO코모,가격대비 시설이 좋습니다,4,7개월 전
y_6_076,전주 MH HOTEL 객리단길점,동진사마,칫솔 치약 비누 돈받음(천원) 사전고지없음 신관은 모르겟으나 별관은 진짜 가지마세요 화장실 곰팡이 장난아닙니다 카운터 직원분 친절하시나 유도리가 없는듯 방컨디션은 일반모텔보다 하급인데 숙소 경영방침은 신라호텔급임(겁나피곤함) 가지마세요,1,2개월 전
y_6_077,전주 MH HOTEL 객리단길점,6495572,깨끗하고 잘쉬었습니다,4,3개월 전
y_6_078,전주 MH HOTEL 객리단길점,소소하고유머러스한옷,너무 깔끔하고 침대도 너무 편해서 편하게 자고 왔습니다!!,5,11개월 전
y_6_079,전주 MH HOTEL 객리단길점,골자다,심플하고 깔끔한 호텔입니다.,4,8개월 전
y_6_080,전주 MH HOTEL 객리단길점,StevenWang,조용하고 직원분 친절하시고 평안한 여행이였음,5,9개월 전
y_6_081,전주 MH HOTEL 객리단길점,태건태세문단속,엄청 가격에 비해서 너무 좋았어요 ㅎㅎ,5,9개월 전
y_6_082,전주 MH HOTEL 객리단길점,욜로족장,"신관은 모르겠습니다만 별관 같은 경우 방음이 심할정도로 안되었습니다. 세벽2시까지 복도에는 여자목소리와 남성들 목소리가 울려퍼졌으며 잠을 이루기 쉽지가않았습니다,대신 침대같은경우 편해서 좋았고 가격대는 제 기준 5만원 미만일경우가 숙박하실때 최적의 가격대 입니다.",2,4개월 전
y_6_083,전주 MH HOTEL 객리단길점,여*****,별관이라 좀 오래되긴햇는데 내부는 깨끗해요,5,4개월 전
y_6_084,전주 MH HOTEL 객리단길점,배샤인,늘 만족하고 갑니다 참 좋아요,5,9개월 전
y_6_085,전주 MH HOTEL 객리단길점,GC1501560705,깔끔하고 편하고 있을거 다있어요,5,10개월 전
y_6_086,전주 MH HOTEL 객리단길점,문광희,"신축예약으로 깨끗한환겨의 객실, 다만 침대가 돌이 자기 약간 작음",3,11개월 전
y_6_087,전주 MH HOTEL 객리단길점,하*****,자고인나니까 목구멍이 아플정도로 침구에 먼지가 많앗어요 객실 상태가 진짜 최악 ..,1,8개월 전
y_6_088,전주 MH HOTEL 객리단길점,RMS범봉성,전주에서 가장 핫한 동네인 객리단길에서 가장 좋은 숙소로 전주갈때마다 여기에서 묵어요.,3,4개월 전
