id,name,review_content,rating,write_date
yeogi_accom_014_14638,전주 더케이,잘쉬다갑니다  편하게 쉬었어요가격이 싸고요  많이 친절하세요먼지랑 냄새가 좀 있는데 환기좀 시키면 괜찮은것 같아요새벽에 소음이 좀 있는데  창문닫으면 좀 괜찮아요침대는 보통이고요  자는데는 불편함 없어요냉장고에 물 2개 있고요  컴퓨터도 있어요스타일러도 있어서 옷 관리 할수 있고요 탁자도 있어서  배달음식 시켜 먹을수 있어요수압은 뜨거운물 차가운물 너무 확 왔다갔다해서한번씩 놀랄수 있어요  수압은 엄청 쌔요 주말빼곤 평일에  싼 가격으로 지낼수 있는 숙소 같아요,5,1개월 전
yeogi_accom_014_14639,전주 더케이,일반실로예약햇는데  욕조도잇고 안마의자도잇어서 좋앗어요새벽에약간 아직추운감이잇엇는데 침대에 전기매트도 잇어서 따뜻하게 잘잔거같아요 다만 바닦에 머리카락 한두개잇는거 그거 빼면 다음에  또이용할의사잇어요  일단 가격에 비해서 잘이용햇어요일반실로예약햇는데  욕조도잇고 안마의자도잇어서 좋앗어요새벽에약간 아직추운감이잇엇는데 침대에 전기매트도 잇어서 따뜻하게 잘잔거같아요 다만 바닦에 머리카락 한두개잇는거 그거 빼면 다음에  또이용할의사잇어요  일단 가격에 비해서 잘이용햇어요,4,26일 전
yeogi_accom_014_14640,전주 더케이,상태 매우매우 깨끗함 외관은 조금 후져보이고 로비도 조금 그렇긴한대 그래도 내부는 근처 모텔보다 깔끔하고 매우매우 갠차믐 굳굳굳 가격대비성능 매우매우 좋은것같음 앞으로 전부오면 방문할 걱 같음 그런데 여자친구랑은 안올뜻 좀 그래서 친구랑 오거나 혼자 오거나 그러면 그냥 돈아끼고 깔끔한방 쓴다 이런 느낌으로 쓸거같음 그래서 나는 주로 혼자올때 올꺼같음 굳굳굳 앞으로 가성비 전주 숙소 찾는다 하면 여기 오는거 고려해보는거 한번쯤 생각해보는게 좋을 뜻 여기까지 리뷰 끝입니다,4,14일 전
yeogi_accom_014_14641,전주 더케이,잘쉬다갑니다  편하게 쉬었어요가격이 싸고요  많이 친절하세요먼지랑 냄새가 좀 있는데 환기좀 시키면 괜찮은것 같아요새벽에 소음이 좀 있는데  창문닫으면 좀 괜찮아요침대는 보통이고요  자는데는 불편함 없어요냉장고에 물 2개 있고요  컴퓨터도 있어요스타일러도 있어서 옷 관리 할수 있고요 탁자도 있어서  배달음식 시켜 먹을수 있어요수압은 뜨거운물 차가운물 너무 확 왔다갔다해서한번씩 놀랄수 있어요  수압은 엄청 쌔요 주말빼곤 평일에  싼 가격으로 지낼수 있는 숙소 같아요,5,1개월 전
yeogi_accom_014_14642,전주 더케이,전주 볼일있어서 하루 숙박해야해서 오게됐어요객실내부는 깨끗한편인데 날씨가너무 덥고ㅈ습해서인지 방이 꿉꿉한건 있는것같아요스타일러도있고 하루 잘 쉬다가겠습니다기본컴퓨터도있고 욕실에욕조도 있어요티비 스크린 엄청 커요에어컨 틀고있으니 시원해지네요참고로 주차장 주차선이 좁으니 주차하실때조심하세요 짐풀고 저녁먹으러나가려고하는데근처에 맛집들 많이 있다고합니다침실 커버도 깨끗한편입니다기본적으로 있을건 다 있어요욕실도 깔끔한거같아요,5,15시간 전
yeogi_accom_014_14643,전주 더케이,시설은깔끔하고 방도넓고 전부좋네요 먹거리랑놀거리도있고 근처식당도괸찮아서 다좋은데한가지가걸리는게 양쪽엘리베이터에서 방향제냄세가 특히나 동 엘리베이터아주아주숨을못쉴정도로 이상한냄세가나요 오즉하면 옷이나 음식같은거에도 영향을주는거같아서 좀속상하네요진짜그거하나만 빼면 써비스나 위생이나 무었하나빠지지않는데 그것때문에 재방문이망설여질정도로 불편해요ㅜㅜ제발하루빨리 그것만개선해주시면 아주좋을거같네요,5,1일 전
yeogi_accom_014_14644,전주 더케이,기본적으로 너무 친절함급하게 출장오게되어서찾게되었던 곳주차장이 바로 출입구라서 좋고야경도 좋네요너무 아득하고 편하게 잘 쉬다가잘 가게됩니다 기본적으로 주차가 편해서 불편함이전혀없었고 방안이 따뜻해서 평안하게 잘 쉴 수 있습니다불편함없이 안내도 친절하게 잘 해주셔서 신경쓰지않고 정말 잘 쉬다가 갑니다가장 중요한 화장실도 깨끗해서 사용할 때기분종게 잘 쓸 수 있었고수압도 쎄서 씻는데도 어려움이 없이씻을 수 있었어요 티브이도 커서이것저것 볼 때 몰입감있게 잘 보다가 갑니다담주 출장때도 다시 들러야겠네요,4,1개월 전
yeogi_accom_014_14645,전주 더케이,가격대비 항상 높은 만족도를 느끼는 숙박업소 입니다 잘 이용하고 있어요 가격대비 항상 높은 만족도를 느끼는 숙박업소 입니다 잘 이용하고 있어요 가격대비 항상 높은 만족도를 느끼는 숙박업소 입니다 잘 이용하고 있어요 가격대비 항상 높은 만족도를 느끼는 숙박업소 입니다 잘 이용하고 있어요 가격대비 항상 높은 만족도를 느끼는 숙박업소 입니다 잘 이용하고 있어요 가격대비 항상 높은 만족도를 느끼는 숙박업소 입니다 잘 이용하고 있어요 가격대비 항상 높은 만족도를 느끼는 숙박업소 입니다 잘 이용하고 있어요,5,15일 전
yeogi_accom_014_14646,전주 더케이,여기 진짜 너무 깔끔하고 사장님 친절하세요사정있어서 좀 일찍 들어갔는데 시간도 양해해주시고 마주치자마자 인사도 너무 친절하게 해주셔서 처음부터 좋았어요 전체적으로 내부도 깔끔했구요 바닥이랑 화장실도 진짜 깔끔했어요 솔직히 주말에 쿠폰써서 이 정도 가격이 이렇게 좋은 모텔 숙박하기 힘든데 여기는 조용하고 깔끔해서 기분 좋게 숙박할수 있었습니다 침구도 냄새 전혀 안나고 쾌적했어요 화장실 물 수압도 좋고 각 층마다 정수기도 있어서 물 다 먹으면 편하게 떠서 먹을수 있는것도 좋았습니다,5,1개월 전
yeogi_accom_014_14647,전주 더케이,연 박했구요 외관은 낡았는데 안에 다 리모델링 했는지 아주 상태가 좋았습니다 침대도 넓고 궤적 하고 화장실 청소도 매우 잘 돼 있었어요 물 근데 샤워기가 너무 세서 뺨 받는 거 같아요 약간 약한 걸로 바꾸면 좋을 것 같습니다 욕조가 차고 잡혀 있어서 물도 금방 차가지고 사용하기 너무 좋더라구요 일주일간 연락하면서 아주 편하게 있다 갔습니다 사장님도 친절하시고 알아서 발레도 해 주셔서 매우 편했어요 근처에 맛있는 것도 많고 좋습니다 근처 숙소 중에 가장 저렴한 듯 해요,5,2개월 전
yeogi_accom_014_14648,전주 더케이,스타일러도 있고 방도 깨끗해서 잘 쉬다 갑니다 다만 에어컨 청소를 아직 안 하신 건지 더워서 에어컨 틀려고 하니 냄새가 너무 심하더라구요 1번 청소를 했으면 좋겠습니다 그냥 문 열고 쳤어요 근처에 숙소 엄청 많은데 가장 저렴한 숙소 같습니다 왜 가는 날 같지만 하나는 리모델링 해서 아주 깨끗하고 편하게 잘 썼어요 특히 욕조가 작지만 실용적이 있는 게 너무 좋네요 물 찾는데 오래 안 걸려서 여러번 이용했어요 아주 잘 쉬다 갑니다 다음에 또 올게요 사장님도 친절하세요,5,2개월 전
yeogi_accom_014_14649,전주 더케이,여기 진짜 너무 깔끔하고 사장님 친절하세요사정있어서 좀 일찍 들어갔는데 시간도 양해해주시고 마주치자마자 인사도 너무 친절하게 해주셔서 처음부터 좋았어요 전체적으로 내부도 깔끔했구요 바닥이랑 화장실도 진짜 깔끔했어요 솔직히 주말에 쿠폰써서 이 정도 가격이 이렇게 좋은 모텔 숙박하기 힘든데 여기는 조용하고 깔끔해서 기분 좋게 숙박할수 있었습니다 침구도 냄새 전혀 안나고 쾌적했어요 화장실 물 수압도 좋고 각 층마다 정수기도 있어서 물 다 먹으면 편하게 떠서 먹을수 있는것도 좋았습니다,5,1개월 전
yeogi_accom_014_14650,전주 더케이,여기 진짜 너무 깔끔하고 사장님 친절하세요사정있어서 좀 일찍 들어갔는데 시간도 양해해주시고 마주치자마자 인사도 너무 친절하게 해주셔서 처음부터 좋았어요 전체적으로 내부도 깔끔했구요 바닥이랑 화장실도 진짜 깔끔했어요 솔직히 주말에 쿠폰써서 이 정도 가격이 이렇게 좋은 모텔 숙박하기 힘든데 여기는 조용하고 깔끔해서 기분 좋게 숙박할수 있었습니다 침구도 냄새 전혀 안나고 쾌적했어요 화장실 물 수압도 좋고 각 층마다 정수기도 있어서 물 다 먹으면 편하게 떠서 먹을수 있는것도 좋았습니다,5,1개월 전
yeogi_accom_014_14651,전주 더케이,여기 진짜 너무 깔끔하고 사장님 친절하세요사정있어서 좀 일찍 들어갔는데 시간도 양해해주시고 마주치자마자 인사도 너무 친절하게 해주셔서 처음부터 좋았어요 전체적으로 내부도 깔끔했구요 바닥이랑 화장실도 진짜 깔끔했어요 솔직히 주말에 쿠폰써서 이 정도 가격이 이렇게 좋은 모텔 숙박하기 힘든데 여기는 조용하고 깔끔해서 기분 좋게 숙박할수 있었습니다 침구도 냄새 전혀 안나고 쾌적했어요 화장실 물 수압도 좋고 각 층마다 정수기도 있어서 물 다 먹으면 편하게 떠서 먹을수 있는것도 좋았습니다,5,1개월 전
yeogi_accom_014_14652,전주 더케이,자주 가는곳입니다 일단 사장님이 너무 친절하세요방도 넓고 수압이 엄청쌔고 전기장판도 있고 뜨거운물도 엄청 잘나옵니다 수압이랑 뜨거운물이 엄청 잘나와서 조절 잘하세요주차할곳도 많아요 넷플릭스도 잘 나오고 모텔앞에 바로 편의점도 있어서 편리해요 넷플릭스 로그인 풀려있거나 하면 전화하면 친절하게 알려주시고 항상 살갑게 반겨주셔서 좋습니다 또한 가격도 다른모텔에 비해 저렴하구요 진짜 좋은거같습니다 오래오래 유지됬으면 좋겠어요 ㅎㅎㅎㅎ,5,5개월 전
yeogi_accom_014_14653,전주 더케이,사장님 두분이 진짜 엄청친절하시고 전기장판도 진짜 뜨근뜨근하구요 물 수압도 엄청쎄고 물 온도도 조절 잘됩니다이 근처에 이만한 가격에 이정도 시설있는곳은 드문것같아요 앞으로 온다면 계속 이곳으로 올거같아요 주차하실때 주차할공간없으면 사장님한테 말씀하시면 주차문제도 해결해주네용 근처에 편의점도 앞에있고 가성비가 너무 좋네요방에 넷플릭스 안되는 티비컴퓨터 따로켜서 티비외뷰입력변경하셔서 이용하시면 됩니다이번에 타일도 바뀐거같아요,5,10개월 전
yeogi_accom_014_14654,전주 더케이,사장님 두분이 진짜 엄청친절하시고 전기장판도 진짜 뜨근뜨근하구요 물 수압도 엄청쎄고 물 온도도 조절 잘됩니다이 근처에 이만한 가격에 이정도 시설있는곳은 드문것같아요 앞으로 온다면 계속 이곳으로 올거같아요 주차하실때 주차할공간없으면 사장님한테 말씀하시면 주차문제도 해결해주네용 근처에 편의점도 앞에있고 가성비가 너무 좋네요방에 넷플릭스 안되는 티비컴퓨터 따로켜서 티비외뷰입력변경하셔서 이용하시면 됩니다이번에 타일도 바뀐거같아요,5,10개월 전
yeogi_accom_014_14655,전주 더케이,사장님 두분이 진짜 엄청친절하시고 전기장판도 진짜 뜨근뜨근하구요 물 수압도 엄청쎄고 물 온도도 조절 잘됩니다이 근처에 이만한 가격에 이정도 시설있는곳은 드문것같아요 앞으로 온다면 계속 이곳으로 올거같아요 주차하실때 주차할공간없으면 사장님한테 말씀하시면 주차문제도 해결해주네용 근처에 편의점도 앞에있고 가성비가 너무 좋네요방에 넷플릭스 안되는 티비컴퓨터 따로켜서 티비외뷰입력변경하셔서 이용하시면 됩니다이번에 타일도 바뀐거같아요,5,10개월 전
yeogi_accom_014_14656,전주 더케이,연박후기입니다 처음에 갔을때 주차공간이 넓고 커서 마음에 들었습니다 그리고 들어갔을때 일단 사장님이 너무 친절하시고 방으로 들어갔을때 담배냄새가 안나서 좋았습니다 청소상태나 청결부분에 있어서 깔끔하고 방이 사진에 비해 생각보다 커서 만족스러웠습니다 평소 티비보는걸 좋아해 큰 티비로 만족스럽게 시청하고 컴퓨터도 양호하게 잘 이용한거 같습니다 샤워하려고 화장실에 들어갔을때 온수도 적절하게 잘 나왔고 무엇보다 화장실청결을 중요하게 생각하는데 만족스러웠습니다 번창하시길 바라겠습니다,5,8개월 전
yeogi_accom_014_14657,전주 더케이,사장님 두분이 진짜 엄청친절하시고 전기장판도 진짜 뜨근뜨근하구요 물 수압도 엄청쎄고 물 온도도 조절 잘됩니다 이 근처에 이만한 가격에 이정도 시설있는곳은 드문것같아요 앞으로 온다면 계속 이곳으로 올거같아요 주차하실때 주차할공간없으면 사장님한테 말씀하시면 주차문제도 해결해주네용 근처에 편의점도 앞에있고 가성비가 너무 좋네요방에 넷플릭스 안되는 티비컴퓨터 따로켜서 티비외뷰입력변경하셔서 이용하시면 됩니다이번에 타일도 바뀐거같아요,5,8개월 전
yeogi_accom_014_14658,전주 더케이,사장님 두분이 진짜 엄청친절하시고 전기장판도 진짜 뜨근뜨근하구요 물 수압도 엄청쎄고 물 온도도 조절 잘됩니다 이 근처에 이만한 가격에 이정도 시설있는곳은 드문것같아요 앞으로 온다면 계속 이곳으로 올거같아요 주차하실때 주차할공간없으면 사장님한테 말씀하시면 주차문제도 해결해주네용 근처에 편의점도 앞에있고 가성비가 너무 좋네요방에 넷플릭스 안되는 티비컴퓨터 따로켜서 티비외뷰입력변경하셔서 이용하시면 됩니다이번에 타일도 바뀐거같아요,5,8개월 전
yeogi_accom_014_14659,전주 더케이,사장님 두분이 진짜 엄청친절하시고 전기장판도 진짜 뜨근뜨근하구요 물 수압도 엄청쎄고 물 온도도 조절 잘됩니다 이 근처에 이만한 가격에 이정도 시설있는곳은 드문것같아요 앞으로 온다면 계속 이곳으로 올거같아요 주차하실때 주차할공간없으면 사장님한테 말씀하시면 주차문제도 해결해주네용 근처에 편의점도 앞에있고 가성비가 너무 좋네요방에 넷플릭스 안되는 티비컴퓨터 따로켜서 티비외뷰입력변경하셔서 이용하시면 됩니다이번에 타일도 바뀐거같아요,5,8개월 전
yeogi_accom_014_14660,전주 더케이,사장님 두분이 진짜 엄청친절하시고 전기장판도 진짜 뜨근뜨근하구요 물 수압도 엄청쎄고 물 온도도 조절 잘됩니다 이 근처에 이만한 가격에 이정도 시설있는곳은 드문것같아요 앞으로 온다면 계속 이곳으로 올거같아요 주차하실때 주차할공간없으면 사장님한테 말씀하시면 주차문제도 해결해주네용 근처에 편의점도 앞에있고 가성비가 너무 좋네요방에 넷플릭스 안되는 티비컴퓨터 따로켜서 티비외뷰입력변경하셔서 이용하시면 됩니다이번에 타일도 바뀐거같아요,5,8개월 전
yeogi_accom_014_14661,전주 더케이,사장님 두분이 진짜 엄청친절하시고 전기장판도 진짜 뜨근뜨근하구요 물 수압도 엄청쎄고 물 온도도 조절 잘됩니다 이 근처에 이만한 가격에 이정도 시설있는곳은 드문것같아요 앞으로 온다면 계속 이곳으로 올거같아요 주차하실때 주차할공간없으면 사장님한테 말씀하시면 주차문제도 해결해주네용 근처에 편의점도 앞에있고 가성비가 너무 좋네요방에 넷플릭스 안되는 티비컴퓨터 따로켜서 티비외뷰입력변경하셔서 이용하시면 됩니다이번에 타일도 바뀐거같아요,5,8개월 전
yeogi_accom_014_14662,전주 더케이,자주 가는곳입니다일단 사장님이 너무 친절하세요방도 넓고 수압이 엄청쌔고 전기장판도 있고 뜨거운물도 엄청 잘나옵니다수압이랑 뜨거운물이 엄청 잘나와서 조절 잘하세요주차할곳도 많아요 넷플릭스도 잘 나오고모텔앞에 바로 편의점도 있어서 편리해요넷플릭스 로그인 풀려있거나 하면 전화하면 친절하게 알려주시고 항상 살갑게 반겨주셔서 좋습니다또한 가격도 다른모텔에 비해 저렴하구요진짜 좋은거같습니다 오래오래 유지됬으면 좋겠어요,5,7개월 전
yeogi_accom_014_14663,전주 더케이,방도 넓고 수압이 엄청쌔고 전기장판도 있고 뜨거운물도 엄청 잘나옵니다수압이랑 뜨거운물이 엄청 잘나와서 조절 잘하세요주차할곳도 많아요 넷플릭스도 잘 나오고모텔앞에 바로 편의점도 있어서 편리해요넷플릭스 로그인 풀려있거나 하면 전화하면 친절하게 알려주시고 항상 살갑게 반겨주셔서 좋습니다또한 가격도 다른모텔에 비해 저렴하구요진짜 좋은거같습니다 오래오래 유지됬으면 좋겠어요,5,7개월 전
yeogi_accom_014_14664,전주 더케이,방도 넓고 수압이 엄청쌔고 전기장판도 있고 뜨거운물도 엄청 잘나옵니다수압이랑 뜨거운물이 엄청 잘나와서 조절 잘하세요주차할곳도 많아요 넷플릭스도 잘 나오고모텔앞에 바로 편의점도 있어서 편리해요넷플릭스 로그인 풀려있거나 하면 전화하면 친절하게 알려주시고 항상 살갑게 반겨주셔서 좋습니다또한 가격도 다른모텔에 비해 저렴하구요진짜 좋은거같습니다 오래오래 유지됬으면 좋겠어요,5,7개월 전
yeogi_accom_014_14665,전주 더케이,자주 가는곳입니다 일단 사장님이 너무 친절하세요방도 넓고 수압이 엄청쌔고 전기장판도 있고 뜨거운물도 엄청 잘나옵니다 수압이랑 뜨거운물이 엄청 잘나와서 조절 잘하세요주차할곳도 많아요 넷플릭스도 잘 나오고 모텔앞에 바로 편의점도 있어서 편리해요 넷플릭스 로그인 풀려있거나 하면 전화하면 친절하게 알려주시고 항상 살갑게 반겨주셔서 좋습니다 또한 가격도 다른모텔에 비해 저렴하구요 진짜 좋은거같습니다 오래오래 유지됬으면 좋겠어요,5,5개월 전
yeogi_accom_014_14666,전주 더케이,자주 가는곳입니다 일단 사장님이 너무 친절하세요방도 넓고 수압이 엄청쌔고 전기장판도 있고 뜨거운물도 엄청 잘나옵니다 수압이랑 뜨거운물이 엄청 잘나와서 조절 잘하세요주차할곳도 많아요 넷플릭스도 잘 나오고 모텔앞에 바로 편의점도 있어서 편리해요 넷플릭스 로그인 풀려있거나 하면 전화하면 친절하게 알려주시고 항상 살갑게 반겨주셔서 좋습니다 또한 가격도 다른모텔에 비해 저렴하구요 진짜 좋은거같습니다 오래오래 유지됬으면 좋겠어요,5,5개월 전
yeogi_accom_014_14667,전주 더케이,가격대비 정말 만족스러운곳,5,15일 전
yeogi_accom_014_14668,전주 더케이,전주에 급 당일에약으로 가게되어서 이용햇지만 조용한 거리고 근처도 가까워서 잘 다녀왔습니다방도 나쁘지 않았고 스타일러도 있어서 즇았습니다전주에 급 당일에약으로 가게되어서 이용햇지만 조용한 거리고 근처도 가까워서 잘 다녀왔습니다방도 나쁘지 않았고 스타일러도 있어서 즇았습니다전주에 급 당일에약으로 가게되어서 이용햇지만 조용한 거리고 근처도 가까워서 잘 다녀왔습니다방도 나쁘지 않았고 스타일러도 있어서 즇았습니다,5,1개월 전
yeogi_accom_014_14669,전주 더케이,자주 가는곳입니다 일단 사장님이 너무 친절하세요방도 넓고 수압이 엄청쌔고 전기장판도 있고 뜨거운물도 엄청 잘나옵니다 수압이랑 뜨거운물이 엄청 잘나와서 조절 잘하세요주차할곳도 많아요 넷플릭스도 잘 나오고 모텔앞에 바로 편의점도 있어서 편리해요 넷플릭스 로그인 풀려있거나 하면 전화하면 친절하게 알려주시고 항상 살갑게 반겨주셔서 좋습니다 또한 가격도 다른모텔에 비해 저렴하구요 진짜 좋은거같습니다 오래오래 유지됬으면 좋겠어요ㅎㅎㅎㅎ,5,5개월 전
yeogi_accom_014_14670,전주 더케이,좋아요 굿굿 ,5,16일 전
yeogi_accom_014_14671,전주 더케이,잘 이용했으나 전기장판이 고장났는지 불은 들어오는데 하나도 따듯해지지가 않았어요 ㅜㅜ 전기장판도 안되고 공기 자체도 차가워서 엄청 추웠습니다 그리구 세면대가 없고 수도꼭지만 있어서 조금 당황했어요 ㅋㅋㅋㅋ ㅜ 그래도 가격이 싼데도 스타일러가 있어서 여행 중에 잘 사용했고 티비도  잘되고 해서 유튜브랑 넷플릭스 같은 거 시청 잘 했습니다 방도 넓고 샤워하는 곳이랑 변기있는 곳이랑 따로 나눠져 있는 것도 좋았어요  다음에 전주 여행 또 가게 된다면 방문할 의사 있습니다  그 때는 전기장판부터 확인해봐야겠어요,4,4개월 전
yeogi_accom_014_14672,전주 더케이,건물은 오래됐지만안에가 청결하고 깨끗했어요 침대도 푹신하고사장님도 친절해요편히 쉬다 갑니다,4,22일 전
yeogi_accom_014_14673,전주 더케이,일단 사장님인여성분이 정말정말 친절하셔서 좋았어요가격도 정말 저렴한데 침대도 넓고 푹신푹신하고 너무 편했어요 욕조도있어서 몸담구기도 좋았고 스타일러가 있어서 겉옷에 베인 잡내도 빼고 참 편하고 기분좋게 이용했습니다 감사합니다 일단 사장님인여성분이 정말정말 친절하셔서 좋았어요가격도 정말 저렴한데 침대도 넓고 푹신푹신하고 너무 편했어요 욕조도있어서 몸담구기도 좋았고 스타일러가 있어서 겉옷에 베인 잡내도 빼고 참 편하고 기분좋게 이용했습니다 감사합니다 ,5,1년 전
yeogi_accom_014_14674,전주 더케이,전반적으로 깔끔하고청결한곳 인듯1침대깔끔 중간정도위치가 맘에 좀 문입구쪽으로 있어서 ㅜㅜ2중수한싸이즈  넷플사용가능 만족3욕실 아담 수암너무약함  아쉬움샤워 부수 좀된느낌 망가져있는부분있음4청결상태 양호 괜찬습니다깨끗히 청소 함 느낌5주차장 별도주차장있어 좁지않름전반적으로 만족이정도 단가에 이정도면 좋음다음에 재방문 가능할것 같음나중에 출장오면 재방문할께요,5,6개월 전
yeogi_accom_014_14675,전주 더케이,이모님이친절하셔서 종종이용하고잇어요 ㅎ가격대비 좋아요 ㅎ 무엇보다도 입실시간빨라서데이트하기좋습니다ㅎㅎ이모님이친절하셔서 종종이용하고잇어요 ㅎ가격대비 좋아요 ㅎ 무엇보다도 입실시간빨라서데이트하기좋습니다ㅎㅎ이모님이친절하셔서 종종이용하고잇어요 ㅎ가격대비 좋아요 ㅎ 무엇보다도 입실시간빨라서데이트하기좋습니다ㅎㅎ이모님이친절하셔서 종종이용하고잇어요 ㅎ가격대비 좋아요 ㅎ 무엇보다도 입실시간빨라서데이트하기좋습니다ㅎㅎㅎㅎ,5,3개월 전
